article_index,title,publication_date,source,url,label,confidence,strong_hits,support_hits,all_hits_count,snippet
1418,THE VALLEY PULPIT: Bizarre scenes part of opening ceremony of 2024 Olympics | Pembroke Observer,2024-08-12,www.pembrokeobserver.com,https://www.pembrokeobserver.com/opinion/columnists/the-valley-pulpit-bizarre-scenes-part-of-opening-ceremony-of-2024-olympics,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, religious, mock, parody, offend",10,"...o the Olympic brand.

In case you missed it, there were several bizarre scenes, including what looked to be a depiction of the Fourth Horseman of the Revelation (see chapter 6:8). The weirdest thing was a tableau that appeared to most observers as a parody of the Last Supper, the meal Jesus shared with his apostles that Christians view as the time when he instituted the Lord’s Supper (Eucharist or Holy Communion).

While some have tried to claim that this was not a take-off on Leonardo da Vinci’..."
1529,"Paris Olympics: Last Supper? Greek gods? Either way, everyone needs to chill out, says Gordon Monson.",2024-07-30,www.sltrib.com,https://www.sltrib.com/religion/2024/07/30/paris-olympics-last-supper-greek/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, faith, mock, mockery, offend",10,"(Ludovic Marin | Pool) Delegations arrive at the Trocadero as spectators watch French singer Philippe Katerine performing on a giant screen in Paris during the Opening Ceremony of the 2024 Summer Games on Friday, July 26, 2024.

The outrage over the so-called mockery of theLast Supperduring the Opening Ceremony of the Paris Summer Olympics — a presentation that offended some Christians and darn-near every r..."
1619,"Who is DJ Barbara Butch, the Jewish activist at the centre of Paris opening ceremony drama - The Jewish Chronicle",2024-07-29,www.thejc.com,https://www.thejc.com/news/world/meet-dj-barbara-butch-the-jewish-love-activist-at-the-centre-of-the-olympics-controversial-opener-tybuct25,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, faith, mock, mockery, parody",10,"French DJ Butch grew up in a traditional Jewish home and faced antisemitism as a child

By

Eliana Jordan

The woman at the centre of the controversial ‘Feast of Dionysus’ tableau featured during the Olympics opening ceremony on Friday is something of an LGBTQ+ icon in Paris – and a proud Jew to boot.

French DJ and lesbian activist Barbara Butch, 43, stood front and centre among a glamourous lineup of models, performers and drag queens in a segment of th..."
1651,Elon Musk calls for Christians to 'stand up' against Olympics show,2024-07-28,www.thesouthafrican.com,https://www.thesouthafrican.com/lifestyle/celeb-news/international-celebs/olympics-opening-ceremony-elon-musk-andrew-tate-latest/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religion, religious, faith, mock, parody",10,"Copyright Blue Sky Publications (Pty) Ltd. All Rights Reserved.

thesouthafrican.com is a division of Blue Sky Publications Ltd. Reproduction without permission prohibited

Home»Elon Musk calls for Christians to ‘stand up’ against Olympics show

Elon Musk has called on Christians to be ‘brave to stand up for what is fair and right’, amid the Olympics Opening Ceremony scandal.

The world’s richest man, Elon Musk, is one of the biggest and loudes..."
1719,Allentown bishop criticizes opening ceremony of Olympics – Times News Online,,www.tnonline.com,https://www.tnonline.com/20240729/allentown-bishop-criticizes-opening-ceremony-of-olympics/,high_precision,high,"opening ceremony, last supper","christian, jesus, apostles, religious, faith, mock, mockery, offensive",10,"Allentown Bishop Alfred A. Schlert publicly criticized the opening ceremony of the 2024 Paris Olympics in a letter released Sunday, condemning a performance he described as a “horrendous depiction of the Last Supper.”

In his letter, Schlert expressed his dismay over the portrayal of a drag queen as Jesus an..."
1723,Drag Queen Nicky Doll Responds To Opening Ceremony Controversy: EXCLUSIVE,2024-07-31,www.today.com,https://www.today.com/news/drag-queen-nicky-doll-olympics-opening-ceremony-controversy-rcna164362,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, religion, religious, biblical, mock",10,"A Michael Kors Bag, Suede Slippers and More Holiday Gifts at Walmart — Starting at $9



“I had a great time and I still am having a great time,"" Nicky Doll tells TODAY.com.

Sean Hickey

The Paris Olympics opening ceremony isstill inciting conversation days after it aired. Viewers are scrutinizing a minutes-long segment in the four-hour ceremony — and asking what it really meant.

Nicky Doll, one of the drag performers in the segment and the host of “D..."
3137,"Olympics Takes Down Opening Ceremony Videos Starring Drag Queens Mocking Christianity | 
		The Daily Caller",,dailycaller.com,https://dailycaller.com/2024/07/27/olympics-takes-deletes-opening-ceremony-video-starring-drag-queens-mocking-christianity-youtube-paris-france/?_gl=1*ip2ewq*_up*MQ..*_ga*MjYyNzQ3NzU4LjE3NjkwOTQ1MzE.*_ga_B906X4P4C5*czE3NjkwOTQ1MzAkbzEkZzAkdDE3NjkwOTQ2MjQkajYwJGwwJGgw,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religion, religious, mock, mockery, parody",10,"(Photo by David Ramos/Getty Images)

The Olympics removed videos of its opening ceremony featuring drag queens mocking Christianity from its official YouTube channel less than 24 hours after the games began.

The 2024 Paris Olympic Games facedbacklashfor what critics deem a “blasphemous” opening ceremony showcasing drag..."
3333,Paris Olympics closing ceremony sparks more anti-Christian fury as viewers fume at 'demonic' feature: 'Mockery!',2024-08-12,www.gbnews.com,https://www.gbnews.com/celebrity/paris-olympics-closing-ceremony-anti-christian-headless-angel,high_precision,high,"opening ceremony, last supper","christianity, christian, religion, religious, faith, mock, mockery, parody",10,"Paris Olympics closing ceremony sparks more anti-Christian fury

BBC

ByAlex Davies,

Published: 12/08/2024

Olympics organisers have come under fire once again after wrapping up the games

The closing ceremony for this year's Olympic Games in Paris commenced on Sunday night to bring two weeks of s..."
4946,Paris Olympics opening ceremony was an insult to millions | Paris Olympics 2024 | Al Jazeera,2024-07-29,www.aljazeera.com,https://www.aljazeera.com/opinions/2024/7/29/paris-olympics-opening-ceremony-was-an-insult-to-women,high_precision,high,"opening ceremony, last supper","christian, apostles, religion, religious, biblical, mock, parody, offensive",10,"Men parading around as caricatures of women do not communicate love and inclusion.

Journalist, author and feminist campaigner.

Save

Share

I was really looking forward to the opening ceremony of the 2024 Olympic Games in Paris. I love a big spectacle – I still remember the 2008 opening ceremony in Beijing, which has been deemed “the greatest ever” by many owing to its grand extravagances. And of course the one in London,..."
7331,Paris Olympics: French DJ Files Legal Complaints Regarding ‘Online Abuse’ Over Opening Ceremony – One America News Network,2024-07-30,www.oann.com,https://www.oann.com/newsroom/paris-olympics-french-dj-files-legal-complaints-regarding-online-abuse-over-opening-ceremony,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, faith, biblical, mock, mockery",10,"OAN StaffBrooke Mallory2:47 PM – Tuesday, July 30, 2024

Following her participation in the Olympics opening ceremony, where mockery towards the Christian faith, comparisons to Leonardo da Vinci’sThe Last Supperpainting, and minor elements of Greek mythology appeared evident, Barbara Butch, a DJ and “body positive” LGBTQ+ activist, said that she has..."
8020,Drag Parody Of Last Supper Scene Will Hurt Gay Acceptance,2024-07-29,thefederalist.com,https://thefederalist.com/2024/07/29/olympic-drag-themed-parody-of-last-supper-scene-will-drag-down-gay-acceptance,high_precision,high,last supper,"christianity, christian, religion, religious, biblical, mock, mockery, blasphemy, parody",10,"Mocking one’s religious neighbors with an outright blasphemous display of fetishism to validate fringe sexual desires is anything but normal.

The Olympics is an opportunity for host nations to celebrate their cultural contributions to the world. App..."
8816,"Olympics – the thrill of victory, the agony of diversity * WorldNetDaily * by Chuck Norris",2024-08-05,www.wnd.com,https://www.wnd.com/2024/08/olympics-the-thrill-of-victory-the-agony-of-diversity,high_precision,high,"opening ceremony, last supper","christian, jesus, apostles, religious, mock, mockery, offend, offensive",10,"...sten and make some better decisions.

If you’ve been on summer vacation and haven’t heard, at least two Olympic events this past week have caused earthshattering global disturbance, debate, division and even despair.

The first came in the Olympic’s opening ceremonywhich showcased DJ and producer Barbara Butch – an LGBTQ+ icon – flanked by drag artists and dancers in ascene that clearly mimicked and mocked Leonardo da Vinci’s “The Last Supper,” not thefeast of Dionysus. (Butch even initially pos..."
35,Olympics opening ceremony 'Last Supper' tableau draws criticism | AP News,2024-07-27,apnews.com,https://apnews.com/article/olympics-2024-drag-queens-opening-ceremony-c635aa276be1147e4643231bdbe5478e,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, religious, mock, parody",9,"...Rights Reserved.

Copyright 2025 The Associated Press. All Rights Reserved.

Controversial social media personality Andrew Tate and his brother Tristan held a demonstration near the French Embassy in Bucharest on Sunday. The pair were protesting the opening ceremony of the 2024 Paris Olympics, claiming the Last Supper parody during the ceremony “mocked Christianity”. (AP video shot by Nicolae Dumitrache)

Drag queen Piche prepares to perform, at the Debilly Bridge in Paris, during the opening ce..."
86,"Paris Olympics Opening Ceremony About God of Wine, Not Son of God",2024-07-28,bleedingcool.com,https://bleedingcool.com/tv/paris-olympics-opening-ceremony-was-about-god-of-wine-not-son-of-god/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, religious, mock, mockery",9,"Posted in:NBC,Olympics,Opinion,Peacock,Sports,TV,TV| Tagged:nbc,olympics,opinion,paris,peacock

2024 Paris Olympics Opening Ceremony's Thomas Jolly says a controversial moment had nothing to do with Da Vinci's ""Last Supper"" or Jesus.

Personally, the 2024 Paris Olympics Opening Ceremony was everything we were hoping it would be and more. A wee bit long? Sure! But..."
104,Paris Olympics organizers say they meant no disrespect with tableau - Chicago Sun-Times,2024-07-30,chicago.suntimes.com,https://chicago.suntimes.com/nation-world/2024/07/30/paris-olympics-last-supper-opening-ceremony-controversy-greek-mythology-apology,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, offend",9,"...o our community of supporters. Voluntary donations from readers like you keep our news accessible for everyone.Donation Options

Search

Search

Search

Spectators and athletes near the Eiffel Tower, illuminated with the Olympic Rings, following the opening ceremony of the Olympic Games on Friday in Paris.

Ryan Pierse/Getty

Share







PARIS — Paris Olympics organizers apologized to anyone who was offended by a tableau that evoked Leonardo da Vinci’s “The Last Supper” during the glamorous ope..."
138,Paris Olympics Organizers Apologize For Drag 'Last Supper' Depiction,2024-07-28,deadline.com,https://deadline.com/2024/07/paris-olympics-organizers-apologize-drag-last-supper-1236025181/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, offend",9,"ByBruce Haring



ParisOlympicsorganizers apologized Sunday to anyone offended by an image of drag performers that evoked Leonardo da Vinci’s “The Last Supper” during the opening ceremony.

The scene during Friday’s ceremony featured LGBTQ+ icon, DJ and producer Barbara Butch flanked by drag artists and dancers.

Relig..."
150,"Egypt’s Coptic Church, Azhar Condemn Paris Olympics Ceremony | Egyptian Streets",2024-07-29,egyptianstreets.com,https://egyptianstreets.com/2024/07/29/controversy-over-last-supper-depiction-at-paris-2024-olympics-opening-ceremony/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, parody, offend",9,"...and enjoy unlimited access to the stories that matter.

Don’t have an account?

Username or Email Address

Password

Remember Me



Forgot Password?

Subscribe now and enjoy unlimited access to the stories that matter.

Already have an account?

Theopening ceremonyof the Paris 2024 Olympics stirred widespread controversy and outrage among Christian and Muslim leaders worldwide.

Religious leaders denounced a scene featuring drag queens, which critics claimed depicted aparodyof Leonardo da Vinci..."
216,Paris Olympics: We Apologize For Any Offense Taken  – HotAir,2024-07-29,hotair.com,https://hotair.com/headlines/2024/07/29/paris-olympics-we-apologize-for-any-offense-taken-n3792404,high_precision,high,"opening ceremony, last supper","christian, jesus, religious, mock, mockery, parody, offensive",9,"Organizers of the opening ceremony for the 2024 Paris Olympic Games have issued a non-apology apology for any offense “taken” by Christians from a drag queen parody of Jesus’ Last Supper.

“Clearly there was never an intention to show disrespect to any religious group..."
292,"Scenes from Paris's Olympic Opening Ceremony Demand Comment, State Secretary Says",2024-08-02,magyarnemzet.hu,https://magyarnemzet.hu/english/2024/08/scenes-from-pariss-olympic-opening-ceremony-demand-comment-state-secretary-says,high_precision,high,"opening ceremony, last supper","christianity, christian, religion, faith, mock, mockery, blasphemy",9,"What happened at the opening ceremony of the Paris Olympics cannot be left without comment, and protest must be voiced in every available way, according to Bence Retvari.

The vice president of Hungary's Christian Democratic People's Party (KDNP) took toFacebook, writing..."
338,Paris Olympics Opening Ceremony Sparks Outrage Over Anti-Christian Imagery,,newsbusters.org,https://newsbusters.org/blogs/culture/dawn-slusher/2024/07/27/paris-olympics-opening-ceremony-sparks-outrage-over-anti,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, mock, mockery, blasphemy, offensive",9,"The mission of the Media Research Center is to document and combat the falsehoods and censorship of the news media, entertainment media and Big Tech in order to defend and preserve America's founding principles and Judeo-Christian values. The MRC is a research and education organization operating under Section 501(c)(3) of the Internal Revenue Code, and contributions to the MRC are tax-deductible.

© 2005-2025, Media Research Center. All Rights Reserved.

The 2024 Op..."
371,Drag Queen Story Hour at the Olympics Rile Bishops – PJ Media,2024-07-28,pjmedia.com,https://pjmedia.com/gregbyrnes/2024/07/28/drag-queen-story-hour-at-the-olympics-rile-bishops-n4931133,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, religious, mock, mockery",9,"The opening ceremony of the Olympics in Paris became ""special"" when it crossed the line between just weird to outright blasphemous. Its mocking portrayal of Leonardo da Vinci's ""The Last Supper"" directly challenged Christians. There sat someone dressed a..."
429,Olympics organizers apologize for alleged drag queen 'Last Supper' parody,2024-07-29,thenationaldesk.com,https://thenationaldesk.com/news/americas-news-now/olympics-organizers-apologize-for-drag-queen-last-supper-parody-really-sorry-paris-2024-christianity-catholicism-religion-jesus-christ-apostles-olympic-opening-ceremonies,high_precision,high,last supper,"christianity, christian, jesus, apostles, religious, mock, mockery, parody",9,"byJACKSON WALKER | The National Desk

TOPICS:

PARIS (TND) —Organizers of the Paris Olympics apologized Sunday after an apparent reenactment of “The Last Supper” by drag performers drew international ire.

The Friday performance came during a floating parade along the River Seine commemorating the beginning of the Olympic Games. During the parade, a group of performers dressed in drag appeared to..."
481,Elon Musk unfollows Olympics after controversial Last Supper parody,2024-07-27,tribune.com.pk,https://tribune.com.pk/story/2483447/elon-musk-unfollows-olympics-after-controversial-last-supper-parody,high_precision,high,"opening ceremony, last supper","christianity, christian, religion, faith, mock, mockery, parody",9,"DE

Tesla CEO unfollows the Olympics on X, citing displeasure with the Last Supper drag act at the opening ceremony.

Elon Musk has unfollowed the official Olympics account on X, formerly Twitter, after the Paris Olympics opening ceremony, which included a performance many perceived as mocking Christianity.

The Olympic..."
484,Drag queen doubles down on Olympics Last Supper ‘mockery’,2024-07-28,tribune.com.pk,https://tribune.com.pk/story/2483933/drag-queen-doubles-down-on-olympics-last-supper-mockery,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, parody",9,"NL

Drag queen admits the opening ceremony performance was a parody of the Last Supper despite organizers' soft apology.

Barbara Butch, one of the artists involved in the controversial opening ceremony of the Paris Olympics, confirmed that the performance was intended to par..."
495,"Archbishop, Dottin: Olympic ceremony mocked Christianity | News Extra | trinidadexpress.com",2024-07-31,trinidadexpress.com,https://trinidadexpress.com/newsextra/archbishop-dottin-olympic-ceremony-mocked-christianity/article_7ebb0d34-4f44-11ef-978c-2f22f8225dcc.html,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, parody",9,"Drag queens prepare to perform on the Debilly Bridge in Paris, during the opening ceremony of the 2024 Summer Olympics, Friday, July 26, 2024. A storm of outrage about the Paris Olympics’ opening ceremony took a legal turn Tuesday July 30, 2024, with a DJ who performed at the show saying her lawyer is filing complaints ove..."
575,Mississippi company pulls ads after Olympics 'Last Supper' controversy - al.com,2024-07-28,www.al.com,https://www.al.com/news/2024/07/mississippi-company-pulls-ads-after-olympics-last-supper-controversy.html,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, faith, mock, mockery, parody",9,"Mississippi-based telecommunications company C Spire has pulled its ads from the Paris Olympics, citing a scene it said made a “mockery” of Jesus’ Last Supper.

We were shocked by the mockery of the Last Supper during the opening ceremonies of the Paris Olympics. C Spire will be pulling our advertising from the Olympics.

The opening ceremony Friday featured a scene that show..."
667,Artistic Director Denies Writing Scene Ridiculed Opening of Olympic Games | Paris 2024,2024-07-28,www.bobfm.co.uk,https://www.bobfm.co.uk/artistic-director-denies-writing-scene-ridiculed-opening-of-olympic-games-paris-2024/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, offend",9,The Paris Olympics organization has denied any intention to offend religious groups after criticism from Christians and conservatives over the opening ceremony. At issue is a sequence that has been interpreted as a reference toaLast SupperLeonardo da Vinci’s painting depicts the moment Jesus Christ announced...
681,Rob Schneider Boycotts Olympics over Drag Queen 'Last Supper': 'Openly Celebrates Satan',2024-07-31,www.breitbart.com,https://www.breitbart.com/entertainment/2024/07/31/rob-schneider-boycotts-olympics-over-drag-queen-last-supper-openly-celebrates-satan/,high_precision,high,"opening ceremony, last supper","christianity, christian, faith, mock, mockery, parody, offend",9,"Actor-comedian andSaturday Night Livealum Rob Schneider is boycotting the Paris Olympics over its opening ceremony — which involved a parody of the Last Supper featuring drag queens — saying the anti-Christian performance “openly celebrates Satan.”

“I am sorry to say to ALL the world’s GREATEST ATHLETES, I wish you ALL THE BEST, but I cannot wat..."
683,Olympic Organizers Sorry for Any Offense ‘Taken’ from Last Supper Parody,2024-07-28,www.breitbart.com,https://www.breitbart.com/europe/2024/07/28/paris-olympics-organizers-apologize-for-any-offense-taken-from-last-supper-parody/,high_precision,high,"opening ceremony, last supper","christian, jesus, religious, mock, mockery, parody, offensive",9,"Organizers of the opening ceremony for the 2024 Paris Olympic Games have issued a non-apology apology for any offense “taken” by Christians from a drag queen parody of Jesus’ Last Supper.

“Clearly there was never an intention to show disrespect to any religious group..."
689,'We Were Shocked': Olympic Sponsor C-Spire Pulls Ads After 'Mockery 'of Last Supper,2024-07-28,www.breitbart.com,https://www.breitbart.com/sports/2024/07/27/we-were-shocked-olympic-sponsor-c-spire-pulls-ads-after-mockery-of-last-supper/,high_precision,high,"opening ceremony, last supper","christianity, christian, religious, mock, mockery, parody, offend",9,"Olympic organizers’ decision to allow a drag queen parody of the Last Supper during the opening ceremonies in Paris on Friday has cost them an American sponsor.

C-Spire, a Mississippi-based phone service company, posted a statement on Facebook Saturday announcing its intent to withdraw its advertisi..."
750,Olympics closing ceremony should convey France’s apology,2024-08-02,www.christianpost.com,https://www.christianpost.com/voices/olympics-closing-ceremony-should-convey-frances-apology.html,high_precision,high,"opening ceremony, last supper","christian, religious, faith, biblical, mock, parody, offend",9,"The Christian Post

To enjoy our website, you'll need to enableJavaScriptin your web browser. Pleaseclick hereto learn how.

CP VOICES do not necessarily reflect the views of The Christian Post. Opinions expressed are solely those of the author(s).

Fran..."
777,‘Life of Brian’ Defender Elon Musk Blasts Olympics as ‘Extremely Offensive to Christians’ | Cracked.com,2024-07-29,www.cracked.com,https://www.cracked.com/article_43032_life-of-brian-defender-elon-musk-blasts-olympics-as-extremely-offensive-to-christians.html,high_precision,high,"opening ceremony, last supper","christianity, christian, religious, mock, mockery, parody, offensive",9,"In a less stupid world, the most controversial part of the Paris Olympics opening ceremony would have been whenthe Minions were callously drowned for our amusement.Instead there’s now a major controversy brewing involving“dancers and drag queens” forming a tableauthat some people interpreted as being representative of The..."
789,Raploch minister urges critics of Olympic opening ceremony to reset priorities - Daily Record,2024-08-09,www.dailyrecord.co.uk,https://www.dailyrecord.co.uk/news/local-news/raploch-minister-urges-critics-olympic-33430143,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, apostles, religious, mock, mockery",9,"A Raploch minister has asked critics of a controversial banquet scene at the Olympics opening ceremony to get their priorities straight.

St Mark’s Parish Church minister, the Rev Barry Hughes, suggested there were more serious things to be concerned about, including the impact of poverty of local children.

At the globally televised..."
834,"2024 Paris Olympics Organizers Apologize For ‘Offensive’ Opening Ceremony, Largest Sponsor Pulls Advertising For ‘Unacceptable Mockery’",2024-07-29,www.enstarz.com,https://www.enstarz.com/articles/235185/20240729/2024-paris-olympics-organizers-apologize-offensive-opening-ceremony-largest-sponsor.htm,high_precision,high,"opening ceremony, last supper","christian, jesus, religious, mock, mockery, offend, offensive",9,"The organizers of the 2024 Paris Olympics are responding to backlash following what fans called an ""offensive""opening performance.

Aside from enraged viewers, one of the largest sponsors of the Paris Olympics quickly pulled their advertising due to what they deem an ""unacceptable mockery"" of the Christian account of Jesus' 'Last Supper.'

C-Spire..."
921,The Olympic Opening Ceremonies - and Celebrating Perversity | Frontpage Mag,2024-08-01,www.frontpagemag.com,https://www.frontpagemag.com/the-olympic-opening-ceremonies-and-celebrating-perversity/,high_precision,high,"opening ceremony, last supper","christian, jesus, religious, faith, mock, mockery, offensive",9,"...d by these very perverse displays? And why were the opening ceremonies of the Olympic games, intended by the planners to draw attention to France’s LGBTQ+ community, marked by such perversity?

We can put aside for a moment the debate as to just how offensive the ceremonies were, in particular, the degree of intentionality behind the despicable mockery of DaVinci’s Last Supper portrait, with a drag queen, wearing a crown, taking the place of Jesus.

I will say, though, that the ultimate, ironica..."
1117,Paris mayor drops f-bombs on anti-LGBTQ+ critics of Olympic opening ceremonies - LGBTQ Nation,2024-08-07,www.lgbtqnation.com,https://www.lgbtqnation.com/2024/08/paris-mayor-drops-f-bombs-on-anti-lgbtq-critics-of-olympic-opening-ceremonies/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, offend",9,"...he queer-inclusive opening events.

Anne Hidalgo — the mayor of Paris, France, the host city of the 2024 Olympic Summer Games — dropped several f-bombs on far-right conservatives who ignorantly blasted the Olympic’s opening ceremonies for allegedly “mocking Christianity.”

Conservative critics claimed that a segment of the ceremonies representing a Dionysian feast — with a lesbian DJ and drag performers — was a mockery of “The Last Supper,” a regularly re-imagined religious scene painted by gay..."
1209,Olympic DJ filing legal complaints over ‘Last Supper’ abuse – NBC 5 Dallas-Fort Worth,2024-07-30,www.nbcdfw.com,https://www.nbcdfw.com/news/national-international/olympic-opening-ceremony-dj-legal-complaints-abuse-last-supper/3605776/,high_precision,high,"opening ceremony, last supper","christian, jesus, apostles, religious, mock, mockery, offend",9,"Paris Olympics organizers apologized Sunday to anyone who was offended by a tableau that evoked Leonardo da Vinci’s “The Last Supper” during the glamorous opening ceremony.

A storm of outrage about theParis Olympics' Opening Ceremony— including angry comments from Donald Trump — took a legal turn Tuesday, with..."
1293,"Sorry, Not Sorry: Olympics Organizers Have No Shame| National Catholic Register",2024-07-31,www.ncregister.com,https://www.ncregister.com/commentaries/olympics-organizers-have-no-shame,high_precision,high,last supper,"christianity, christian, jesus, religious, mock, mockery, offend, offensive",9,"...light of the Gospel and the
                Catholic Church.

Subscribe for just$49.95$32.50!

A NOTE FROM THE PUBLISHER: When the Olympic organizers and others on the Left use the term ‘inclusive,’ they mean prioritizing those who have contempt for Christianity.

The key to “apologizing” without really apologizing is to use the wordif, as in, “If I’ve offended you, I’m deeply sorry.”

Most of us have first-hand experience with this technique — on the giving and receiving ends. It has a 100% fai..."
1398,"Paris, the Olympics and the ""queer"" last supper. Bishops lash out at ""the mockery of Christianity""",2024-07-30,www.odnako.org,https://www.odnako.org/paris-the-olympics-and-the-queer-last-supper-bishops-lash-out-at-the-mockery-of-christianity/,high_precision,high,"opening ceremony, last supper","christianity, christian, religion, religious, mock, mockery, parody",9,"International

By John

2024-07-30

Fantastic and brilliant.Oh kitsch and blasphemous. Never has an Olympic opening ceremony been so talked about, in the aftermath, as that of the 2024 Olympics.A hymn to love that was vibrant and inclusive in its intentions, but that divided the world. Paris used self-irony and chose to go beyond every stereotype.

Even to..."
1407,Drag at the Olympics outrages conservatives,2024-07-28,www.outinperth.com,https://www.outinperth.com/christians-and-conservatives-outraged-at-drag-performances-at-olympics/,high_precision,high,"opening ceremony, last supper","christian, jesus, religious, faith, mock, mockery, offend",9,"Conservative politicians and Christian lobbyists are up in arms after drag performers were featured in the Opening Ceremony for the Paris Olympics.

The segment of the opening ceremony featured French drag star Nicky Doll and performers from the French edition of RuPaul’s Drag R..."
1422,Aussie influencers Chloe Szepanowski and Mitchell Orval slam Olympic Opening Ceremony for ‘mocking Jesus’ | PerthNow,2024-07-28,www.perthnow.com.au,https://www.perthnow.com.au/entertainment/influencers/aussie-influencers-chloe-szepanowski-and-mitchell-orval-slam-olympic-opening-ceremony-for-mocking-jesus-c-15504844,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, faith, biblical, mock, mockery",9,"Get the FREE App

Get the FREE App

Two well-known Aussie influencers have slammed the Paris Olympics opening ceremony, claiming one scene shown on TV made a mockery of Jesus.

The Last Supper — the biblical scene showing Jesus and his disciples eating together before Judas betrayed him — was reimagined for Friday night’s ceremony.

In stark contrast..."
1433,"Death, rape and torture threats prompt DJ at Olympics opening ceremony to file police complaint – POLITICO",2024-07-30,www.politico.eu,https://www.politico.eu/article/dj-barbara-butch-paris-olympics-opening-ceremony-police-complaint-death-threat-homophobia-antisemetism-sexism/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, offensive",9,"Barbara Butch was “the target of numerous antisemitic, homophobic, sexist and anti-grossophobic insults,” her lawyer said.

French DJ Barbara Butch, who performed during part of the Paris Olympics opening ceremony that has drawn criticism from religious conservatives, is filing several police complaints due to the vitriolic backlash she has received online.

“She has been threatened with death, torture and rape, and has also been the target of..."
1579,Russell Brand explores what was revealed by the Olympics' symbolic attack on Christianity | Blaze Media,2024-08-01,www.theblaze.com,https://www.theblaze.com/news/russell-brand-explores-what-was-revealed-by-the-olympics-symbolic-attack-on-christianity,high_precision,high,last supper,"christianity, christian, apostles, religion, religious, faith, mock, mockery",9,"Brand intimated there is an effort underway to steer people away from the divine and toward an Epicurean prison for the spirit.

Before cobbling together the first of several failed republics, French revolutionaries slaughtered Christian clerics, looted churches, banned Catholicism, and embarked on a campaign to altogetherde-Christianizethe country.

Some revolutionaries went so far as to attempt to replace the longstanding statereligionwith the atheistic Cult of Reason. To..."
1649,SERWAN ZANGANA: French Olympic Display Far Stranger Than Fiction,2024-07-30,www.theroanokestar.com,https://www.theroanokestar.com/2024/07/30/serwan-zangana-french-olympic-display-far-stranger-than-fiction/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religion, religious, offend, offensive",9,"Author:

Date:

July 30, 2024

Perhaps, banning hijab, a headscarf that is required for Muslim women to wear to cover their hair for religious purposes, for France Muslim Women athletes did not satisfy France authority. It has now turned around to counter Christians in an exceedingly offensive way.

This is reminiscent of the former Communist regime of the Soviet Union as it banne..."
1656,Woman depicting 'Jesus' in Opening Ceremony claps back at hate,2024-07-28,www.thesouthafrican.com,https://www.thesouthafrican.com/lifestyle/olympics-opening-ceremony-youtube-the-last-supper-barbara-butch-latest-news/,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, blasphemy, parody",9,"Copyright Blue Sky Publications (Pty) Ltd. All Rights Reserved.

thesouthafrican.com is a division of Blue Sky Publications Ltd. Reproduction without permission prohibited

Home»‘Nothing to do with Christianity’: Woman depicting ‘Jesus’ in Opening Ceremony claps back

A plus-size, queer French DJ depicting ‘Jesus’ in the Olympics Opening Ceremony has clapped back at criticism of the performance.

Barbara Butch, the plus-size woman who depicted..."
3132,Olympics organizers say they meant no disrespect with 'Last Supper' tableau,2024-07-28,www.scrippsnews.com,https://www.scrippsnews.com/sports/paris-2024-olympics/olympics-organizers-say-they-meant-no-disrespect-with-last-supper-tableau,high_precision,high,"opening ceremony, last supper","christianity, christian, jesus, religious, mock, mockery, offend",9,"Paris Olympics organizers apologized to anyone who was offended by a tableau that evoked Leonardo da Vinci’s “The Last Supper” during the glamorous opening ceremony, but defended the concept behind it Sunday.

Da Vinci's painting depicts the moment when Jesus Christ declared that an apostle would betray..."
